"x","y","vhi","date"
2599625,1202165,55,"2026-07-08 (latest valid available)"
2600325,1202165,43,"2026-07-08 (latest valid available)"
2600355,1202165,31,"2026-07-08 (latest valid available)"
2600365,1202165,73,"2026-07-08 (latest valid available)"
2600375,1202165,80,"2026-07-08 (latest valid available)"
2600405,1202165,100,"2026-07-08 (latest valid available)"
2600415,1202165,90,"2026-07-08 (latest valid available)"
2600705,1202165,70,"2026-07-08 (latest valid available)"
2600715,1202165,68,"2026-07-08 (latest valid available)"
2600745,1202165,56,"2026-07-08 (latest valid available)"
2600755,1202165,55,"2026-07-08 (latest valid available)"
2600965,1202165,60,"2026-07-08 (latest valid available)"
2600975,1202165,30,"2026-07-08 (latest valid available)"
2600985,1202165,47,"2026-07-08 (latest valid available)"
2600995,1202165,59,"2026-07-08 (latest valid available)"
2601005,1202165,46,"2026-07-08 (latest valid available)"
2601015,1202165,56,"2026-07-08 (latest valid available)"
2601025,1202165,59,"2026-07-08 (latest valid available)"
2601155,1202165,64,"2026-07-08 (latest valid available)"
2601165,1202165,64,"2026-07-08 (latest valid available)"
2601175,1202165,64,"2026-07-08 (latest valid available)"
2601185,1202165,65,"2026-07-08 (latest valid available)"
2601195,1202165,65,"2026-07-08 (latest valid available)"
2601205,1202165,63,"2026-07-08 (latest valid available)"
2601215,1202165,75,"2026-07-08 (latest valid available)"
2601225,1202165,71,"2026-07-08 (latest valid available)"
2601405,1202165,47,"2026-07-08 (latest valid available)"
2601415,1202165,36,"2026-07-08 (latest valid available)"
2601815,1202165,69,"2026-07-08 (latest valid available)"
2601825,1202165,65,"2026-07-08 (latest valid available)"
2601835,1202165,68,"2026-07-08 (latest valid available)"
2601845,1202165,70,"2026-07-08 (latest valid available)"
2601855,1202165,68,"2026-07-08 (latest valid available)"
2601865,1202165,65,"2026-07-08 (latest valid available)"
2601875,1202165,60,"2026-07-08 (latest valid available)"
2601885,1202165,64,"2026-07-08 (latest valid available)"
2601895,1202165,64,"2026-07-08 (latest valid available)"
2601905,1202165,55,"2026-07-08 (latest valid available)"
2601915,1202165,59,"2026-07-08 (latest valid available)"
2601925,1202165,62,"2026-07-08 (latest valid available)"
2601935,1202165,67,"2026-07-08 (latest valid available)"
2601945,1202165,66,"2026-07-08 (latest valid available)"
2601955,1202165,68,"2026-07-08 (latest valid available)"
2601965,1202165,60,"2026-07-08 (latest valid available)"
2601975,1202165,56,"2026-07-08 (latest valid available)"
2601985,1202165,62,"2026-07-08 (latest valid available)"
2602025,1202165,58,"2026-07-08 (latest valid available)"
2602065,1202165,68,"2026-07-08 (latest valid available)"
2602075,1202165,72,"2026-07-08 (latest valid available)"
2602085,1202165,68,"2026-07-08 (latest valid available)"
2602095,1202165,69,"2026-07-08 (latest valid available)"
2602105,1202165,67,"2026-07-08 (latest valid available)"
2602115,1202165,95,"2026-07-08 (latest valid available)"
2602125,1202165,93,"2026-07-08 (latest valid available)"
2602945,1202165,61,"2026-07-08 (latest valid available)"
2602955,1202165,59,"2026-07-08 (latest valid available)"
2602965,1202165,65,"2026-07-08 (latest valid available)"
2602975,1202165,62,"2026-07-08 (latest valid available)"
2602985,1202165,60,"2026-07-08 (latest valid available)"
2602995,1202165,59,"2026-07-08 (latest valid available)"
2603005,1202165,62,"2026-07-08 (latest valid available)"
2603015,1202165,64,"2026-07-08 (latest valid available)"
2603025,1202165,64,"2026-07-08 (latest valid available)"
2603035,1202165,63,"2026-07-08 (latest valid available)"
2603045,1202165,58,"2026-07-08 (latest valid available)"
2603055,1202165,61,"2026-07-08 (latest valid available)"
2603065,1202165,58,"2026-07-08 (latest valid available)"
2603075,1202165,61,"2026-07-08 (latest valid available)"
2603085,1202165,61,"2026-07-08 (latest valid available)"
2603095,1202165,63,"2026-07-08 (latest valid available)"
2603105,1202165,62,"2026-07-08 (latest valid available)"
2603115,1202165,63,"2026-07-08 (latest valid available)"
2603125,1202165,63,"2026-07-08 (latest valid available)"
2603135,1202165,65,"2026-07-08 (latest valid available)"
2603165,1202165,62,"2026-07-08 (latest valid available)"
2603175,1202165,61,"2026-07-08 (latest valid available)"
2603185,1202165,59,"2026-07-08 (latest valid available)"
2603195,1202165,63,"2026-07-08 (latest valid available)"
2603205,1202165,62,"2026-07-08 (latest valid available)"
2603215,1202165,60,"2026-07-08 (latest valid available)"
2603225,1202165,60,"2026-07-08 (latest valid available)"
2603235,1202165,57,"2026-07-08 (latest valid available)"
2603245,1202165,61,"2026-07-08 (latest valid available)"
2603255,1202165,63,"2026-07-08 (latest valid available)"
2603265,1202165,59,"2026-07-08 (latest valid available)"
2603275,1202165,60,"2026-07-08 (latest valid available)"
2603285,1202165,65,"2026-07-08 (latest valid available)"
2603295,1202165,63,"2026-07-08 (latest valid available)"
2603305,1202165,61,"2026-07-08 (latest valid available)"
2603315,1202165,56,"2026-07-08 (latest valid available)"
2603325,1202165,43,"2026-07-08 (latest valid available)"
2603335,1202165,44,"2026-07-08 (latest valid available)"
2603345,1202165,51,"2026-07-08 (latest valid available)"
2603355,1202165,51,"2026-07-08 (latest valid available)"
2603365,1202165,49,"2026-07-08 (latest valid available)"
2603375,1202165,51,"2026-07-08 (latest valid available)"
2603385,1202165,53,"2026-07-08 (latest valid available)"
2603395,1202165,55,"2026-07-08 (latest valid available)"
2603405,1202165,54,"2026-07-08 (latest valid available)"
2603415,1202165,52,"2026-07-08 (latest valid available)"
2603425,1202165,49,"2026-07-08 (latest valid available)"
2603435,1202165,48,"2026-07-08 (latest valid available)"
2603445,1202165,57,"2026-07-08 (latest valid available)"
2604495,1202165,100,"2026-07-08 (latest valid available)"
2604585,1202165,58,"2026-07-08 (latest valid available)"
2604595,1202165,56,"2026-07-08 (latest valid available)"
2604615,1202165,63,"2026-07-08 (latest valid available)"
2604625,1202165,57,"2026-07-08 (latest valid available)"
2594755,1202155,77,"2026-07-08 (latest valid available)"
2594765,1202155,72,"2026-07-08 (latest valid available)"
2594975,1202155,56,"2026-07-08 (latest valid available)"
2594985,1202155,43,"2026-07-08 (latest valid available)"
2594995,1202155,40,"2026-07-08 (latest valid available)"
2595005,1202155,48,"2026-07-08 (latest valid available)"
2595015,1202155,48,"2026-07-08 (latest valid available)"
2595025,1202155,53,"2026-07-08 (latest valid available)"
2595035,1202155,54,"2026-07-08 (latest valid available)"
2595045,1202155,45,"2026-07-08 (latest valid available)"
2595155,1202155,0,"2026-07-08 (latest valid available)"
2595165,1202155,0,"2026-07-08 (latest valid available)"
2595275,1202155,75,"2026-07-08 (latest valid available)"
2595285,1202155,81,"2026-07-08 (latest valid available)"
2595295,1202155,80,"2026-07-08 (latest valid available)"
2595305,1202155,58,"2026-07-08 (latest valid available)"
2595315,1202155,34,"2026-07-08 (latest valid available)"
2595405,1202155,37,"2026-07-08 (latest valid available)"
2595415,1202155,35,"2026-07-08 (latest valid available)"
2595425,1202155,40,"2026-07-08 (latest valid available)"
2595435,1202155,46,"2026-07-08 (latest valid available)"
2595445,1202155,38,"2026-07-08 (latest valid available)"
2595455,1202155,37,"2026-07-08 (latest valid available)"
2595465,1202155,52,"2026-07-08 (latest valid available)"
2595475,1202155,53,"2026-07-08 (latest valid available)"
2595485,1202155,55,"2026-07-08 (latest valid available)"
2595495,1202155,51,"2026-07-08 (latest valid available)"
2595505,1202155,53,"2026-07-08 (latest valid available)"
2595515,1202155,57,"2026-07-08 (latest valid available)"
2595525,1202155,60,"2026-07-08 (latest valid available)"
2595535,1202155,54,"2026-07-08 (latest valid available)"
2595545,1202155,65,"2026-07-08 (latest valid available)"
2595555,1202155,62,"2026-07-08 (latest valid available)"
2595565,1202155,61,"2026-07-08 (latest valid available)"
2595725,1202155,0,"2026-07-08 (latest valid available)"
2595735,1202155,20,"2026-07-08 (latest valid available)"
2595745,1202155,46,"2026-07-08 (latest valid available)"
2595755,1202155,45,"2026-07-08 (latest valid available)"
2595765,1202155,44,"2026-07-08 (latest valid available)"
2595775,1202155,46,"2026-07-08 (latest valid available)"
2595785,1202155,46,"2026-07-08 (latest valid available)"
2595795,1202155,48,"2026-07-08 (latest valid available)"
2595805,1202155,50,"2026-07-08 (latest valid available)"
2595815,1202155,49,"2026-07-08 (latest valid available)"
2595825,1202155,52,"2026-07-08 (latest valid available)"
2595835,1202155,52,"2026-07-08 (latest valid available)"
2595845,1202155,58,"2026-07-08 (latest valid available)"
2595855,1202155,59,"2026-07-08 (latest valid available)"
2595865,1202155,61,"2026-07-08 (latest valid available)"
2595875,1202155,60,"2026-07-08 (latest valid available)"
2595885,1202155,60,"2026-07-08 (latest valid available)"
2595895,1202155,59,"2026-07-08 (latest valid available)"
2595905,1202155,57,"2026-07-08 (latest valid available)"
2595915,1202155,52,"2026-07-08 (latest valid available)"
2595925,1202155,55,"2026-07-08 (latest valid available)"
2595935,1202155,63,"2026-07-08 (latest valid available)"
2595945,1202155,58,"2026-07-08 (latest valid available)"
2595955,1202155,59,"2026-07-08 (latest valid available)"
2596205,1202155,59,"2026-07-08 (latest valid available)"
2596215,1202155,54,"2026-07-08 (latest valid available)"
2596535,1202155,33,"2026-07-08 (latest valid available)"
2596545,1202155,29,"2026-07-08 (latest valid available)"
2596555,1202155,47,"2026-07-08 (latest valid available)"
2596575,1202155,65,"2026-07-08 (latest valid available)"
2596585,1202155,42,"2026-07-08 (latest valid available)"
2596635,1202155,0,"2026-07-08 (latest valid available)"
2596645,1202155,6,"2026-07-08 (latest valid available)"
2596655,1202155,46,"2026-07-08 (latest valid available)"
2596665,1202155,60,"2026-07-08 (latest valid available)"
2596675,1202155,57,"2026-07-08 (latest valid available)"
2596685,1202155,57,"2026-07-08 (latest valid available)"
2596695,1202155,57,"2026-07-08 (latest valid available)"
2596705,1202155,49,"2026-07-08 (latest valid available)"
2596715,1202155,66,"2026-07-08 (latest valid available)"
2596725,1202155,62,"2026-07-08 (latest valid available)"
2596735,1202155,46,"2026-07-08 (latest valid available)"
2596745,1202155,38,"2026-07-08 (latest valid available)"
2596755,1202155,68,"2026-07-08 (latest valid available)"
2596765,1202155,56,"2026-07-08 (latest valid available)"
2596775,1202155,25,"2026-07-08 (latest valid available)"
2596785,1202155,46,"2026-07-08 (latest valid available)"
2596795,1202155,61,"2026-07-08 (latest valid available)"
2596805,1202155,61,"2026-07-08 (latest valid available)"
2596825,1202155,50,"2026-07-08 (latest valid available)"
2596835,1202155,58,"2026-07-08 (latest valid available)"
2596935,1202155,40,"2026-07-08 (latest valid available)"
2596945,1202155,41,"2026-07-08 (latest valid available)"
2596955,1202155,45,"2026-07-08 (latest valid available)"
2596965,1202155,52,"2026-07-08 (latest valid available)"
2596995,1202155,40,"2026-07-08 (latest valid available)"
2597005,1202155,41,"2026-07-08 (latest valid available)"
2597015,1202155,45,"2026-07-08 (latest valid available)"
2597025,1202155,44,"2026-07-08 (latest valid available)"
2597035,1202155,44,"2026-07-08 (latest valid available)"
2597045,1202155,40,"2026-07-08 (latest valid available)"
2597055,1202155,44,"2026-07-08 (latest valid available)"
2597065,1202155,42,"2026-07-08 (latest valid available)"
2597075,1202155,42,"2026-07-08 (latest valid available)"
2597085,1202155,46,"2026-07-08 (latest valid available)"
2597095,1202155,50,"2026-07-08 (latest valid available)"
2597105,1202155,45,"2026-07-08 (latest valid available)"
2597115,1202155,37,"2026-07-08 (latest valid available)"
2597125,1202155,46,"2026-07-08 (latest valid available)"
2597135,1202155,63,"2026-07-08 (latest valid available)"
2597145,1202155,59,"2026-07-08 (latest valid available)"
2597155,1202155,53,"2026-07-08 (latest valid available)"
2597165,1202155,53,"2026-07-08 (latest valid available)"
2597175,1202155,47,"2026-07-08 (latest valid available)"
2597185,1202155,36,"2026-07-08 (latest valid available)"
2597195,1202155,23,"2026-07-08 (latest valid available)"
2597205,1202155,42,"2026-07-08 (latest valid available)"
2597215,1202155,42,"2026-07-08 (latest valid available)"
2597225,1202155,50,"2026-07-08 (latest valid available)"
2597235,1202155,31,"2026-07-08 (latest valid available)"
2597245,1202155,25,"2026-07-08 (latest valid available)"
2597255,1202155,49,"2026-07-08 (latest valid available)"
2598215,1202155,0,"2026-07-08 (latest valid available)"
2598225,1202155,0,"2026-07-08 (latest valid available)"
2598235,1202155,0,"2026-07-08 (latest valid available)"
2598245,1202155,35,"2026-07-08 (latest valid available)"
2598255,1202155,45,"2026-07-08 (latest valid available)"
2598265,1202155,49,"2026-07-08 (latest valid available)"
2598275,1202155,42,"2026-07-08 (latest valid available)"
2598285,1202155,42,"2026-07-08 (latest valid available)"
2598295,1202155,37,"2026-07-08 (latest valid available)"
2598305,1202155,46,"2026-07-08 (latest valid available)"
2598315,1202155,47,"2026-07-08 (latest valid available)"
2598325,1202155,44,"2026-07-08 (latest valid available)"
2598335,1202155,45,"2026-07-08 (latest valid available)"
2598345,1202155,52,"2026-07-08 (latest valid available)"
2598355,1202155,56,"2026-07-08 (latest valid available)"
2598385,1202155,30,"2026-07-08 (latest valid available)"
2598395,1202155,31,"2026-07-08 (latest valid available)"
2598405,1202155,34,"2026-07-08 (latest valid available)"
2598415,1202155,38,"2026-07-08 (latest valid available)"
2598425,1202155,38,"2026-07-08 (latest valid available)"
2598435,1202155,35,"2026-07-08 (latest valid available)"
2598445,1202155,28,"2026-07-08 (latest valid available)"
2598455,1202155,51,"2026-07-08 (latest valid available)"
2598465,1202155,58,"2026-07-08 (latest valid available)"
2598475,1202155,32,"2026-07-08 (latest valid available)"
2598545,1202155,61,"2026-07-08 (latest valid available)"
2598555,1202155,61,"2026-07-08 (latest valid available)"
2598565,1202155,60,"2026-07-08 (latest valid available)"
2598575,1202155,53,"2026-07-08 (latest valid available)"
2598585,1202155,55,"2026-07-08 (latest valid available)"
2598595,1202155,54,"2026-07-08 (latest valid available)"
2598605,1202155,54,"2026-07-08 (latest valid available)"
2598655,1202155,65,"2026-07-08 (latest valid available)"
2598665,1202155,66,"2026-07-08 (latest valid available)"
2598675,1202155,66,"2026-07-08 (latest valid available)"
2598935,1202155,63,"2026-07-08 (latest valid available)"
2598945,1202155,64,"2026-07-08 (latest valid available)"
2599025,1202155,63,"2026-07-08 (latest valid available)"
2599045,1202155,65,"2026-07-08 (latest valid available)"
2599055,1202155,64,"2026-07-08 (latest valid available)"
2599065,1202155,63,"2026-07-08 (latest valid available)"
2599075,1202155,57,"2026-07-08 (latest valid available)"
2599085,1202155,52,"2026-07-08 (latest valid available)"
2599095,1202155,54,"2026-07-08 (latest valid available)"
2599105,1202155,51,"2026-07-08 (latest valid available)"
2599115,1202155,50,"2026-07-08 (latest valid available)"
2599125,1202155,51,"2026-07-08 (latest valid available)"
2599135,1202155,57,"2026-07-08 (latest valid available)"
